message_id,date,text,tags,tweet_lang,source,place,geom,retweets,tweet_favorites,photo_url,quoted_status_id,user_id,user_name,user_location,followers,friends,user_favorites,status,user_lang,latitude,longitude,data_source,corona_related
1328886207128879105,2020-11-18 02:22:15,Just realized... I’ll never be able to sneeze again without someone yelling “CORONAVIRUS” ever again 🥴,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lakewood, WA",0103000020E61000000100000005000000145B41D312A55EC064CF9ECBD48E4740145B41D312A55EC01B4B581B63994740454B1E4FCB9B5EC01B4B581B63994740454B1E4FCB9B5EC064CF9ECBD48E4740145B41D312A55EC064CF9ECBD48E4740,0,0,,-1.0,715756697013338113,ajmorals,,88,69,13521,2901,,,,{3},True
1329410640482607104,2020-11-19 13:06:10,@kklopfenstein Yes. Well...antifa has masks.  Not for covid tho. It's mainly a gas mask.  Or to hide identity.,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Massachusetts, USA",0103000020E610000001000000050000003FAC376A856052C0024BAE62F19744403FAC376A856052C069A7E67283714540D5B32094F77651C069A7E67283714540D5B32094F77651C0024BAE62F19744403FAC376A856052C0024BAE62F1974440,0,0,,-1.0,360366169,BRICbreaker,"Beach, Rivers & Farmland",25175,462,57,89660,,,,{3},True
1337931074098376706,2020-12-13 01:23:20,"@MajorPatriot No one needs to hear it. Do we just flip the bird to the 1.6M people who have died from the virus world wide so far, or ignore and forget about the 50M people that died of the Spanish flu? Sucks to be you people who died from or were paralyzed by polio. Where is ur compassion?",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mississauga, Ontario",0103000020E610000001000000050000006DC7D45DD9F353C0747E8AE3C0AF45406DC7D45DD9F353C068CEFA9463DE4540FFB1101D02DB53C068CEFA9463DE4540FFB1101D02DB53C0747E8AE3C0AF45406DC7D45DD9F353C0747E8AE3C0AF4540,0,0,,-1.0,1146177193682362368,Mare55742414,,6,43,390,231,,,,{3},True
1318149265823305730,2020-10-19 11:17:29,@realDonaldTrump Get your covid out! https://t.co/O8HZah5uZa,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fort Worth, TX",0103000020E610000001000000050000005ABBED42736258C07F69519FE44840405ABBED42736258C041102043C77E4040B742588D254258C041102043C77E4040B742588D254258C07F69519FE44840405ABBED42736258C07F69519FE4484040,0,0,http://pbs.twimg.com/tweet_video_thumb/EksBxJAW0AERreG.jpg,-1.0,1274690402516439041,GregoryHokamp,,4,110,179,130,,,,{3},True
1337887626943197185,2020-12-12 22:30:41,"@MicahPollak @timpeters420 @gbosslet @rfjohnsonmd Ok, thanks. That's where we are leaning. I plan on asking the CEO of the local hospital system this week the same q during a covid19 update call. I'll share what he says!! Can't believe more people don't have this same situation.",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Plymouth, IN",0103000020E61000000100000005000000D0807A336A9855C029417FA147A64440D0807A336A9855C01213D4F02DB04440446CB070929155C01213D4F02DB04440446CB070929155C029417FA147A64440D0807A336A9855C029417FA147A64440,0,0,,-1.0,267531963,AngRSchafer,"Plymouth, IN",1431,980,84712,19970,,,,{3},True
1329355117934514176,2020-11-19 09:25:32,"#Cronaca #Lavoro Covid, avviso 118 per il reclutamento di infermieri in tre province siciliane | IL BANDO https://t.co/qMuGjozsjL https://t.co/ziWZqR2EsO","Cronaca,Lavoro",it,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Portland, OR",0101000020E61000003333333333AB5EC04A2943B005C34640,0,0,http://pbs.twimg.com/media/EnLRb20VEAEP_qw.jpg,-1.0,3381701969,ilSicilia,"Palermo, Sicilia",1080,504,27,31398,,,,{3},True
1307063257967087616,2020-09-18 21:05:39,"Help protect yourself, your children, and your community, including essential workers during #COVID19, by having your family vaccinated for the flu. #FightFlu https://t.co/gpQ6oHTfAm @ New York, New York https://t.co/3WUh5JkpI5","COVID19,FightFlu",en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Manhattan, NY",0101000020E610000071AC8BDB688052C0CF66D5E76A5B4440,0,0,,-1.0,1043099688,profluigimarino,Chirurgo Oculista Milano Roma ,2054,1302,140615,156137,,,,{3},True
1337807029222731776,2020-12-12 17:10:25,"First scrimmage in the books!   We played 4 mini games. Lost 1-0, Lost 1-0, won 1-0, tied last one. Great start to a new season. ⚔️⚽️ #UBUNTU, #COVIDSOCCERSEASON2020","UBUNTU,COVIDSOCCERSEASON2020",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Converse, TX",0103000020E610000001000000050000000C7558E1969658C075E789E76C7D3D400C7558E1969658C085402E71E4893D4079CDAB3AAB9158C085402E71E4893D4079CDAB3AAB9158C075E789E76C7D3D400C7558E1969658C075E789E76C7D3D40,0,0,,-1.0,816328906718531584,LadyMatSoccer,,212,232,2137,571,,,,{3},True
1307061563963121665,2020-09-18 20:58:55,I bet the COVID vaccine is whatever is inside my Natrelle implants,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cranston, RI",0103000020E610000001000000050000001DAA29C93AE351C0B323D5777EDD44401DAA29C93AE351C01F8315A75AE74440DF87838428D851C01F8315A75AE74440DF87838428D851C0B323D5777EDD44401DAA29C93AE351C0B323D5777EDD4440,0,0,,1.3070614428400804e+18,1288841042519896066,Appell326,,3,28,53,1613,,,,{3},True
1429919732170297352,2021-08-23 21:33:25,"✨Time to mask up again! ✨

The mask mandate is back and Roundhill’s will be requiring masks be worn. I know it sucks but the only way to get through it is together. 

We appreciate you wearing your mask and keeping everyone healthy! 

Love you all, stay strong. 🖤 https://t.co/IQSFMF1SjC",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Spokane, WA",0103000020E610000001000000050000005436ACA92C645DC07DAEB6627FC947405436ACA92C645DC0116DC7D45DE147404293C49272535DC0116DC7D45DE147404293C49272535DC07DAEB6627FC947405436ACA92C645DC07DAEB6627FC94740,0,0,http://pbs.twimg.com/media/E9gYaaoVEBg0kSB.jpg,-1.0,780262854272229379,stylinwithkat,"429 W. 1st Ave. Spokane, Wa",22,58,48,515,,,,{3},True
1429932005832241152,2021-08-23 22:22:11,"Hey America, Covid still super real here in the south. Send some good vibes or decisions or something.",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pocahontas, AR",0103000020E61000000100000005000000A14ACD1E68C056C0C823B891B21F4240A14ACD1E68C056C0094E7D2079254240312592E865BD56C0094E7D2079254240312592E865BD56C0C823B891B21F4240A14ACD1E68C056C0C823B891B21F4240,0,0,,-1.0,77653600,PagingDrCrutch,Newark➡️Locahontas-ARK-🇺🇸,2261,2010,37687,31360,,,,{3},True
1317894279675711489,2020-10-18 18:24:16,@AlWillMadeIt @littlecaesars No. Have to cut my own pizza every Sunday too. Hate quitting on them after all these years but bout time to switch to @AdriaticosCbus,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Columbus, OH",0103000020E61000000100000005000000132BA391CFCC54C0666CE8667FEA4340132BA391CFCC54C088F2052D24144440EE7C3F355EB154C088F2052D24144440EE7C3F355EB154C0666CE8667FEA4340132BA391CFCC54C0666CE8667FEA4340,0,0,,-1.0,45925016,CP_XXXIII,"Columbus, OH",451,392,9620,30937,,,,{3},True
1329366551577956357,2020-11-19 10:10:58,"@CalGTR @News_8 Cuomo is blaming the victims. Masks and social distancing 6 feet if a cough or sneeze can send droplets 12 feet, masks do not fit airtight to the skin. Take the mask off and those droplets can still be on the mask. You put Covid-19 infected people into nursing homes, people die.",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Coram, NY",0103000020E610000001000000050000001D7233DC804252C0488B3386396B44401D7233DC804252C0C03E3A75E5754440DB8651103C3E52C0C03E3A75E5754440DB8651103C3E52C0488B3386396B44401D7233DC804252C0488B3386396B4440,0,0,,-1.0,2563339318,Barbavh,"New York, USA",989,71,135216,10105,,,,{3},True
1318311404097753089,2020-10-19 22:01:46,"@senrobportman Our economy will not recover until we get the Pandemic under control. China has done it, why can’t we? It is because Trump is not capable of leading and you are just another sycophant who refuses to do the right thing and support the scientists. Masks, social, distancing, testing",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cincinnati, OH",0103000020E610000001000000050000000EA320787C2D55C023F77475C78643400EA320787C2D55C00858AB764D9C43405D19541B9C1755C00858AB764D9C43405D19541B9C1755C023F77475C78643400EA320787C2D55C023F77475C7864340,0,0,,-1.0,1216083612086480899,MarySin64105915,"Cincinnati, OH",28,138,7217,4678,,,,{3},True
1307023294625964034,2020-09-18 18:26:51,@fordnation @francoislegault @BrianPallister @jkenney You all are so stupid. Man made COVID19 and now flu season. Are you all going to isolate yourselves?,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Toronto, Ontario",0103000020E61000000100000005000000882D3D9AEAE853C0BC07E8BE9CB34540882D3D9AEAE853C09CFBABC77DED4540040473F4F8B953C09CFBABC77DED4540040473F4F8B953C0BC07E8BE9CB34540882D3D9AEAE853C0BC07E8BE9CB34540,0,0,,-1.0,1153455603253219333,TNJ54656205,,1,20,574,280,,,,{3},True
1318275479489499136,2020-10-19 19:39:01,"Two days later, and I'm still thinking about the way @EugLibrary is Librarying in the Time of Covid. Your personal librarian browses the online inventory with you (separated by plexiglass), then gets the books for you. Don't be afraid to go to the library! They've got you 💜 https://t.co/MNtN6zRLiq",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eugene, OR",0103000020E610000001000000050000001F9DBAF259CD5EC00C21E7FD7FFE45401F9DBAF259CD5EC03ECDC98B4C1246407D2079E750C25EC03ECDC98B4C1246407D2079E750C25EC00C21E7FD7FFE45401F9DBAF259CD5EC00C21E7FD7FFE4540,0,0,http://pbs.twimg.com/tweet_video_thumb/Ekt0jvAU0AAXMZR.jpg,-1.0,1335576248,GatherTheSenses,,174,317,38642,17771,,,,{3},True
1317827311442558976,2020-10-18 13:58:09,@DonaldJTrumpJr conniving amoral son who looks like and smells like something I’d scrape off my shoe. #VoteBiden #IndictTrumpFamily #EndCovidTrump #LockThemUp,"VoteBiden,IndictTrumpFamily,EndCovidTrump,LockThemUp",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brooklyn, NY",0103000020E61000000100000005000000001B1021AE8252C07497C45911494440001B1021AE8252C076C6F7C5A55E44407EC4AF58C37652C076C6F7C5A55E44407EC4AF58C37652C07497C45911494440001B1021AE8252C07497C45911494440,0,0,,-1.0,79016425,agordonstudio,"The Players Theatre, NYC",1422,1600,4642,29864,,,,{3},True
1328798670695915525,2020-11-17 20:34:25,"@MsJuneDiane @stepheni_miller This is Heartbreaking 
#WearAMask 
#CovidIsRealAndItIsAKiller","WearAMask,CovidIsRealAndItIsAKiller",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Orlando, FL",0103000020E61000000100000005000000641EF983816054C0F1B73D4162633C40641EF983816054C0807EDFBF799D3C40BBD05CA7914E54C0807EDFBF799D3C40BBD05CA7914E54C0F1B73D4162633C40641EF983816054C0F1B73D4162633C40,0,0,,-1.0,814176377293389824,GarysRebellion,"Orlando, FL",7946,8680,39909,14324,,,,{3},True
1329069799050133505,2020-11-18 14:31:47,#maga Don’t you see This lame duck asshole is not just leaving President-elect Biden a fucking mess but you ! Covid is getting worse the economy is getting worse not allowing a smooth transition is great hardship for the new Administration. Who suffers? U & I the American people https://t.co/RFqpL96ljh,maga,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Boca Raton, FL",0103000020E610000001000000050000006A6B44300E0D54C0BE16F4DE18523A406A6B44300E0D54C0F2EB87D8606D3A40124A5F08390454C0F2EB87D8606D3A40124A5F08390454C0BE16F4DE18523A406A6B44300E0D54C0BE16F4DE18523A40,0,0,http://pbs.twimg.com/media/EnHN8BBVkAE3B4F.jpg,-1.0,284760236,janetika1,,4825,4691,120827,125197,,,,{3},True
1329154570333859844,2020-11-18 20:08:38,"@InnocentByabag5 @Kimblest1 @thompsonb2569 @hickoryhill8520 @nancy757366841 @albert70x7 @AmandaH59289729 @Emmanue37844681 @50_bernarda @HanaBetty_Lg @ZCarolipio @GraceGabba @ed_lamon @RitaMcDougald6 @PATRICIAMAGANGA @Melchi_heaven @kristia101 @je_sures @DallasClaude ""As that the new sorts of viruses against the humans which has lengthy lifespan; amphibious, air-floater, winter(y), summer(y), it is equipped with its source; a miracle from Allah to live in all (seasonal) climates in order to be a worldwide chastisement"" https://t.co/E3DOLzvkyK",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Washington, DC",0103000020E6100000010000000500000005871744A44753C08F8AFF3BA266434005871744A44753C0D68BA19C687F43403FC7478B333A53C0D68BA19C687F43403FC7478B333A53C08F8AFF3BA266434005871744A44753C08F8AFF3BA2664340,0,0,http://pbs.twimg.com/media/EkEJyMNXgAUvDfW.jpg,-1.0,1108484548227198976,My_love__Allah,,746,4183,34452,41914,,,,{3},True
1318308392272863233,2020-10-19 21:49:48,"@atrupar People tired of covid because of Trump's gross mismanagement of it. CNN keeps reporting on it because it's 7 months later and we're 8M at cases, 220K dead and 1000s still dying everyday. He's losing because he sucks. CDid he really think ppl wouldn't notice?",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Concord, NC",0103000020E61000000100000005000000603FC4060B3154C0C2853C821BA94140603FC4060B3154C0149337C0CCBD41407BBDFBE3BD1F54C0149337C0CCBD41407BBDFBE3BD1F54C0C2853C821BA94140603FC4060B3154C0C2853C821BA94140,0,0,,-1.0,21155131,kcarter0912,BK/CLT,2447,2999,41311,18649,,,,{3},True
1337617759824441345,2020-12-12 04:38:20,"Wonder if @elizashapiro & @Jill_Jorgensen will be reporting on the steady increase of covid positive cases in schools & school closures resulting from these discovered positives cases.

Or does it not fit into the schools are safe narratives?",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brooklyn, NY",0103000020E61000000100000005000000001B1021AE8252C07497C45911494440001B1021AE8252C076C6F7C5A55E44407EC4AF58C37652C076C6F7C5A55E44407EC4AF58C37652C07497C45911494440001B1021AE8252C07497C45911494440,0,0,,1.337613475963691e+18,248163575,harvey_figueroa,"Brooklyn, NY",253,411,22373,13119,,,,{3},True
1318074025445412866,2020-10-19 06:18:30,@DeronMAGA @AliaGvR @donwinslow @springsteen @drgina That’s BS. In 2018 B4 covid19; 1.7 million workers or 2% of all hourlyPaidnon aelfemployed workers earnedWagesat or below theFedmin wage of $7.25 perHr according2BLS. If there Ranywage increases; it’s partly due2states establishing higher min wages than the fedLevel NotBcuz of DT,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Warren, MI",0103000020E61000000100000005000000346953758FC554C0266E15C440394540346953758FC554C0BE88B663EA444540EA059FE6E4BD54C0BE88B663EA444540EA059FE6E4BD54C0266E15C440394540346953758FC554C0266E15C440394540,0,0,,-1.0,829522346650300417,OSADSADSADSAD,"Michigan, USA",92,223,7312,2473,,,,{3},True
1328814061639913475,2020-11-17 21:35:35,Quarantine got these social media programmers bored af 🤦🏻‍♀️,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Los Angeles, CA",0103000020E61000000100000005000000FF209221C7AA5DC006651A4D2EDA4040FF209221C7AA5DC0A034D428242B414043209738F2895DC0A034D428242B414043209738F2895DC006651A4D2EDA4040FF209221C7AA5DC006651A4D2EDA4040,0,0,,-1.0,2930855990,ChildishJasino,,122,132,21792,4769,,,,{3},True
1307499123940130819,2020-09-20 01:57:37,"@ardenimg @livaaayyy @EdwardNesh @RealMattHousley I don't understand after looking at your profile you support blm, men are trash, and you believe covid is a threat. Why is a women's body being her choice where you draw the line you were so close",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Muncie, IN",0103000020E61000000100000005000000A5DC7D8E8F5D55C0E86A2BF6970F4440A5DC7D8E8F5D55C072874D64E62244406DC83F33885455C072874D64E62244406DC83F33885455C0E86A2BF6970F4440A5DC7D8E8F5D55C0E86A2BF6970F4440,0,0,,-1.0,2782634698,BillyRayCyrusR,"Hawkins, IN",276,516,30463,10627,,,,{3},True
1429508933748764675,2021-08-22 18:21:03,@hereandnowrobin At least he died doing what he loved... spreading Reich-wing propaganda.,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Missouri, USA",0103000020E61000000100000005000000250516C094F157C0F8F9EFC16BFF4140250516C094F157C00C3ECDC98B4E4440111C9771534656C00C3ECDC98B4E4440111C9771534656C0F8F9EFC16BFF4140250516C094F157C0F8F9EFC16BFF4140,0,0,,-1.0,764966687611293696,DoodyGiuliani1,"Chicago, IL",1864,166,155207,123545,,,,{3},True
1329059977047191553,2020-11-18 13:52:45,"@KissOccamsRazor @tobchrisC @alepera0127 @pablo_honey1 @ChuckGrassley front row seat to the pandemic unfolding. I work with 100s of MDs, nurses, case managers, administrative staff, executives from all corners of the TMC and have contributed to the Covid-19 dashboard's data flow.  Don't attempt to claim greater familiarity with what is happening.",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Houston, TX",0103000020E61000000100000005000000F9F5436CB0F457C019E25817B7853D40F9F5436CB0F457C0FAD51C2098273E4088D7F50B76C457C0FAD51C2098273E4088D7F50B76C457C019E25817B7853D40F9F5436CB0F457C019E25817B7853D40,0,0,,-1.0,13649232,jackrubin,"Houston, TX",20,95,128,154,,,,{3},True
1329259730947239937,2020-11-19 03:06:30,@KamalaHarris AGREED... NOW How about we the people you’ve asked to stay home because of new restrictions and regulations due to COVID-19. Can we get some support???,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Virginia, USA",0103000020E6100000010000000500000037548CF337EB54C0FC5580EF3645424037548CF337EB54C093C5FD47A6BB4340C22FF5F3A6CA52C093C5FD47A6BB4340C22FF5F3A6CA52C0FC5580EF3645424037548CF337EB54C0FC5580EF36454240,0,0,,-1.0,382656174,DJFreedomOrtiz,Maryland Virginia DC DMV,140,75,1146,4648,,,,{3},True
1317841266088976385,2020-10-18 14:53:36,"Trump country! Newport sure Governor because of quarantine, so apparently they are pro trump! They are dying to meet him?",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Laguna Niguel, CA",0103000020E61000000100000005000000603E59315C6F5DC0F46DC1525DBE4040603E59315C6F5DC06C787AA52CC94040F46E2C280C6B5DC06C787AA52CC94040F46E2C280C6B5DC0F46DC1525DBE4040603E59315C6F5DC0F46DC1525DBE4040,0,0,,1.317679376780075e+18,2798173524,ksyroark,"Laguna Niguel, CA",398,584,26681,24756,,,,{3},True
1318215633352462338,2020-10-19 15:41:12,I have an unexplained rash on one of my upper arms and now I’m paranoid I caught COVID. 😬,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dallas, TX",0103000020E610000001000000050000003FFD67CD8F3E58C060AC6F60724F40403FFD67CD8F3E58C09D2CB5DE6F82404049111956F12258C09D2CB5DE6F82404049111956F12258C060AC6F60724F40403FFD67CD8F3E58C060AC6F60724F4040,0,0,,-1.0,23704524,AJtcole,"Dallas, TX",3134,1114,33206,36084,,,,{3},True
1318241564133654529,2020-10-19 17:24:15,@andrewv823 @Brenda13757177 @StephenKing Please fact check that. Read paragraph five of fact check. This is the actual quote of what he said. And has since on numerous occasions reinforced his notion of not supporting any hate groups.  Let’s have meaningful discussions on the issues. And not spread hatred.,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pittsburg, KS",0103000020E61000000100000005000000A11342075DAE57C0747ADE8D05AF4240A11342075DAE57C025CD1FD3DAB84240D386C3D2C0AA57C025CD1FD3DAB84240D386C3D2C0AA57C0747ADE8D05AF4240A11342075DAE57C0747ADE8D05AF4240,0,0,,-1.0,40480421,alcai,,10,75,0,47,,,,{3},True
1429823521597841408,2021-08-23 15:11:07,We really tryna die before the COVID gang murders us,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cleveland, OH",0103000020E6100000010000000500000024986A662D7854C0CCD4247843B2444024986A662D7854C09F76F86BB2CC4440FC1BB4571F6254C09F76F86BB2CC4440FC1BB4571F6254C0CCD4247843B2444024986A662D7854C0CCD4247843B24440,0,0,,1.429604251681104e+18,1222558995703123969,sassystonerbby,Where da $ at,664,318,4897,10225,,,,{3},True
1329173635039281152,2020-11-18 21:24:24,@dougducey just released additional efforts in the fight against #COVID19,COVID19,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marana, AZ",0103000020E61000000100000005000000981936CAFACE5BC0F833BC5983274040981936CAFACE5BC0D6C4025FD13B404041F163CC5DC25BC0D6C4025FD13B404041F163CC5DC25BC0F833BC5983274040981936CAFACE5BC0F833BC5983274040,0,0,,1.329173444898947e+18,1012080421,ShaleyKOLD,"Tucson, AZ",1362,1211,610,3674,,,,{3},True
1315435737479749634,2020-10-11 23:34:54,Tell me again why they stick a Qtip to your brain to test for Covid when a drop of spit will infect u from only 5 feet away? #masksarenotacure #vaccineme,"masksarenotacure,vaccineme",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tulsa, OK",0103000020E61000000100000005000000EC6CC83F330458C0730F09DFFBFB4140EC6CC83F330458C068E6C9350520424057B3CEF8BEF057C068E6C9350520424057B3CEF8BEF057C0730F09DFFBFB4140EC6CC83F330458C0730F09DFFBFB4140,0,0,,-1.0,34990092,EmbracnGrace,A praire in Oklahoma,366,1112,1478,1535,,,,{3},True
1337877569199349766,2020-12-12 21:50:43,@BobQuarantine @Ian98228012 @TAMU_Insider @Breaking911 That's not how it works,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Canandaigua, NY",0103000020E6100000010000000500000046EF54C03D5453C0D10836AE7F6B454046EF54C03D5453C0715AF0A2AF764540D1AE42CA4F4F53C0715AF0A2AF764540D1AE42CA4F4F53C0D10836AE7F6B454046EF54C03D5453C0D10836AE7F6B4540,0,0,,-1.0,136445672,CatDad71,,249,2191,1869,32258,,,,{3},True
1318192053013090304,2020-10-19 14:07:30,"@VPComDir @JasonMillerinDC @Mike_Pence This Week for @Mike_Pence:
Monday: Bangor, ME & Middletown, PA Coronavirus Superspreader Event
Tuesday: WH Coronavirus Task Force Meeting  
Wed: Portsmouth, NH & Cincinnati, OH Coronavirus Superspreader Event
Thursday: Pontiac, MI & Fort Wayne, IN Coronavirus Superspreader Event",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Toronto, Ontario",0103000020E61000000100000005000000882D3D9AEAE853C0BC07E8BE9CB34540882D3D9AEAE853C09CFBABC77DED4540040473F4F8B953C09CFBABC77DED4540040473F4F8B953C0BC07E8BE9CB34540882D3D9AEAE853C0BC07E8BE9CB34540,0,0,,-1.0,188927689,rperdraad,Runnymede-Bloor West Village,342,1438,30460,2704,,,,{3},True
1430277161072488449,2021-08-24 21:13:43,"How the United States' Fort Detrick became a center for Chinese COVID origin conspiracies
https://t.co/OOTdEugBPX",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nevada, USA",0103000020E61000000100000005000000DC114E0B5E005EC0C5E3A25A44804140DC114E0B5E005EC011E50B5A480045406C94F59B89825CC011E50B5A480045406C94F59B89825CC0C5E3A25A44804140DC114E0B5E005EC0C5E3A25A44804140,0,0,,-1.0,23992645,youfoundsarah,"Las Vegas, NV",2881,660,6547,5072,,,,{3},True
1337880935472136192,2020-12-12 22:04:06,"Religious people, you can pray but don’t make it that you have to do it not to get COVID. #WearAMask #SocialDistancing #religiousnotstupid https://t.co/ofRw6W0SoR","WearAMask,SocialDistancing,religiousnotstupid",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","San Francisco, CA",0103000020E610000001000000050000000C772E8CF4A05EC0BF0E9C33A2DA42400C772E8CF4A05EC069E4F38AA7EA4240202A8D98D9965EC069E4F38AA7EA4240202A8D98D9965EC0BF0E9C33A2DA42400C772E8CF4A05EC0BF0E9C33A2DA4240,0,0,http://pbs.twimg.com/media/EpEbnbRUYAAsjSp.jpg,-1.0,228073091,ericofg,,126,230,1774,282,,,,{3},True
1328826484996386819,2020-11-17 22:24:57,I just met a very intelligent Dobermann named Valentina that I am gonna start hanging with in  December so that is exciting. I haven't gained a client without losing one since Covid hit though and another dog I see Mon-Fri might be off the roster soon :(,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chicago, IL",0103000020E610000001000000050000004A0A2C8029FC55C0E3A430EF71D244404A0A2C8029FC55C0F44E05DCF30245404F95EF1989E155C0F44E05DCF30245404F95EF1989E155C0E3A430EF71D244404A0A2C8029FC55C0E3A430EF71D24440,0,0,,-1.0,1235404513961480194,comeawaywithEMD,TheSteveAlbiniPartofChicago,555,1525,8070,6576,,,,{3},True
1328868759172427776,2020-11-18 01:12:56,"It's the anniversary of the first ever COVID-19 case, and I will never forget how some of you behaved: I will never forget the disregard, the smugness of knowing better than scientists, the way some of y'all chose to believe in your gross cult leader over all else...",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Boston, MA",0103000020E6100000010000000500000021B1DD3D40CC51C03F90BC73281D454021B1DD3D40CC51C070B0373124334540696E85B01ABF51C070B0373124334540696E85B01ABF51C03F90BC73281D454021B1DD3D40CC51C03F90BC73281D4540,0,0,,-1.0,54513197,akshatsharma,"Boston, MA",2500,2865,27837,29393,,,,{3},True
1429372754738958344,2021-08-22 09:19:55,"""Pagel said that while schools don't appear to be major drivers of new infections when overall community transmission levels remain low, they become a problem when Covid levels are higher -- as they are right now in the UK""
https://t.co/SUeh7ssfEs",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Blawenburg, NJ",0103000020E6100000010000000500000039D6C56D34AF52C0B22C98F8A330444039D6C56D34AF52C0DCD5ABC8E83444405A10CAFB38AB52C0DCD5ABC8E83444405A10CAFB38AB52C0B22C98F8A330444039D6C56D34AF52C0B22C98F8A3304440,0,0,,-1.0,1074610662,reoharrison,"Lives near Princeton, NJ (USA)",425,404,19379,23368,,,,{3},True
1317935463664111616,2020-10-18 21:07:55,@realDonaldTrump We don’t. Your too busy dancing for morons and spreading viscous germs & lies cuz you know you’re going to lose the election. You are a puss oozing boil on the ass of humanity. https://t.co/8qcd7PFqYI,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bardmoor, FL",0103000020E610000001000000050000004930D5CC5AB154C0EAB12D03CED63B404930D5CC5AB154C09A27D714C8E03B40C18BBE8234AF54C09A27D714C8E03B40C18BBE8234AF54C0EAB12D03CED63B404930D5CC5AB154C0EAB12D03CED63B40,0,0,http://pbs.twimg.com/tweet_video_thumb/Eko_UQMWMAAkR8L.jpg,-1.0,1287400597503836162,lord_tan,,7,109,459,1165,,,,{3},True
